Year,Month,Day,Hour,Minuete,Second,Humidity,Temperature,voc,pm2_5_alt
2024,7,4,10,0,0,22.9,104.8,106.414,13.4
2024,7,4,10,10,0,22.5,105.5,73.978,14.5
2024,7,4,10,20,0,22.6,106.3,51.682,15.2
2024,7,4,10,30,0,22.6,106.9,50.004,13.6
2024,7,4,10,40,0,21.4,107.8,50.678,14.3
2024,7,4,10,50,0,20.2,108.7,51.114,11
2024,7,4,11,0,0,19.4,109.5,53.986,11.2
2024,7,4,11,10,0,19,110.1,50.176,10.8
2024,7,4,11,20,0,19.1,110.4,50.638,11.4
2024,7,4,11,30,0,19,111.3,50.758,11.1
2024,7,4,11,40,0,19,112.1,55.368,11.1
2024,7,4,11,50,0,18.7,112.7,60.862,10.3
2024,7,4,12,0,0,17.6,113.5,74.328,9.4
2024,7,4,12,10,0,17,114.5,99.2,9.6
2024,7,4,12,20,0,16.9,114.9,90.15,9.5
2024,7,4,12,30,0,17,115.3,69.97,9.7
2024,7,4,12,40,0,17,115.7,50.514,10.2
2024,7,4,12,50,0,17,116.4,50.576,10.2
2024,7,4,13,0,0,17,116.7,52.062,10.5
2024,7,4,13,10,0,16.2,117.3,59.842,10
2024,7,4,13,20,0,15,117.3,63.284,9.2
2024,7,4,13,30,0,15,118.1,97.46,9.5
2024,7,4,13,40,0,14.2,118.7,99.078,9.5
2024,7,4,13,50,0,13.4,119.5,125.144,8.8
2024,7,4,14,0,0,12.7,120.2,137.952,8.6
2024,7,4,14,10,0,12.1,120.5,142.712,8.4
2024,7,4,14,20,0,12,121.2,165.846,8
2024,7,4,14,30,0,12,121.5,161.898,8.2
2024,7,4,14,40,0,12,121.5,170.835,8.2
2024,7,4,14,50,0,12,122.5,188.05,8.3
2024,7,4,15,0,0,12.1,122,179.32,8.6
2024,7,4,15,10,0,12,122.5,184.08,8.3
2024,7,4,15,20,0,12,122.5,175.522,8
2024,7,4,15,30,0,11.6,123.5,202.162,7.5
2024,7,4,15,40,0,11,123.5,224.444,7.1
2024,7,4,15,50,0,10.1,123.5,229.998,6.7
2024,7,4,16,0,0,10.3,123.5,253.06,6.1
2024,7,4,16,10,0,11.4,123.5,262.976,6
2024,7,4,16,20,0,11.2,123.5,255.87,6
2024,7,4,16,30,0,11,123.5,246.03,5.7
2024,7,4,16,40,0,10.6665,123,237.402,5.6
2024,7,4,16,50,0,11,123.125,212.275,5.7
2024,7,4,17,0,0,11,122.4,206.74,5.5
2024,7,4,17,10,0,11,122.5,204.174,5.4
2024,7,4,17,20,0,11.7,121.9,203.858,5.5
2024,7,4,17,30,0,11.7,121.5,195.822,5.1
2024,7,4,17,40,0,12,121.3,201.524,5.4
2024,7,4,17,50,0,12.6,120.5,180.338,5.5
2024,7,4,18,0,0,13.4,120.3,172.58,5.8
2024,7,4,18,10,0,14.1,119.5,151.802,5.7
2024,7,4,18,20,0,15.1,118.9,143.306,6.1
2024,7,4,18,30,0,16.6,118.5,147.112,6.4
2024,7,4,18,40,0,17,117.5,164.306,6.4
2024,7,4,18,50,0,16.8,116.6,172.288,6
2024,7,4,19,0,0,16.4,115.8,180.716,5.6
2024,7,4,19,10,0,17.3,114.9,207.736,8.1
2024,7,4,19,20,0,18,113.9,280.58,8.9
2024,7,4,19,30,0,18.5,112.9,274.614,6
2024,7,4,19,40,0,19.4,112.1,250.396,5.9
2024,7,4,19,50,0,21.1,111,265.014,6.6
2024,7,4,20,0,0,22,109.7,295.748,6.5
2024,7,4,20,10,0,22.6,108.5,330.942,6.2
2024,7,4,20,20,0,23,107.5,348.806,5.9
2024,7,4,20,30,0,24.2,106.4,353.818,6.3
2024,7,4,20,40,0,25,105.3,355.728,11.1
2024,7,4,20,50,0,24.8,104.6,363.638,17.5
2024,7,4,21,0,0,24.9,104.3,394.954,22
2024,7,4,21,10,0,26.1,103.5,409.562,17.2
2024,7,4,21,20,0,27.6,102.8,463.768,27.5
2024,7,4,21,30,0,28.6,102.2,511.24,24.8
2024,7,4,21,40,0,29,101.5,532.7,13.1
2024,7,4,21,50,0,28,101.1,530.428,10.6
2024,7,4,22,0,0,28,100.5,517.51,7.3
2024,7,4,22,10,0,28,99.7,506.43,7.7
2024,7,4,22,20,0,28.4,99.5,508.372,8
2024,7,4,22,30,0,29,98.6,509.138,15.6
2024,7,4,22,40,0,29,98.5,509.554,14.4
2024,7,4,22,50,0,29.4,98.4,520.29,13.7
2024,7,4,23,0,0,29.7,97.6,526.062,9.8
2024,7,4,23,10,0,29.2,97.5,516.536,10
2024,7,4,23,20,0,28.9,96.7,510.352,7.5
2024,7,4,23,30,0,28,96.5,497.19,7.3
2024,7,4,23,40,0,27.6,96.5,493.284,7.6
2024,7,4,23,50,0,27,96.5,494.934,8
2024,7,5,0,0,0,27,96.375,503.033,7.2
2024,7,5,0,10,0,26.7,96.2,515.104,6.4
2024,7,5,0,20,0,26.5,95.5,546.258,6.4
2024,7,5,0,30,0,26,95.5,542.132,6.4
2024,7,5,0,40,0,25.8,95.5,538.85,6.7
2024,7,5,0,50,0,25.5,95.5,531.608,6.6
2024,7,5,1,0,0,25.3,94.6,531.806,6.6
2024,7,5,1,10,0,25.3,94.6,537.594,6.8
2024,7,5,1,20,0,25.3,94.5,539.518,7
2024,7,5,1,30,0,25,94.3,535.014,7.3
2024,7,5,1,40,0,25,93.6,530.818,7.8
2024,7,5,1,50,0,25.1,93.8,539.646,8.1
2024,7,5,2,0,0,25.4,93.5,556.428,9.1
2024,7,5,2,10,0,25.7,93.1,558.308,9.6
2024,7,5,2,20,0,26.1,92.5,582.584,9.3
2024,7,5,2,30,0,26.5,92.5,609.596,9
2024,7,5,2,40,0,26.9,91.7,592.258,8.8
2024,7,5,2,50,0,27.3,90.9,583.194,8.9
2024,7,5,3,0,0,27.3,91.1,580.97,9.3
2024,7,5,3,10,0,27.7,90.5,592.17,9
2024,7,5,3,20,0,28.1,89.9,615.088,9.8
2024,7,5,3,30,0,28.6,89.5,644.586,10.7
2024,7,5,3,40,0,28.5,89.5,645.46,10.7
2024,7,5,3,50,0,28.6,89.5,637.164,10.6
2024,7,5,4,0,0,28.6,89.1,622.55,10.3
2024,7,5,4,10,0,29,88.5,613.956,10.1
2024,7,5,4,20,0,29.5,88.5,626.962,10.8
2024,7,5,4,30,0,30.1,88.3,650.036,11.4
2024,7,5,4,40,0,30.3,87.6,660.178,11.8
2024,7,5,4,50,0,30.2,87.5,634.094,13.6
2024,7,5,5,0,0,30.9,87.5,640.116,12.9
2024,7,5,5,10,0,32,87.5,678.208,13.2
2024,7,5,5,20,0,32,86.9,662.516,13.7
2024,7,5,5,30,0,32.4,86.1,601.506,14.5
2024,7,5,5,40,0,32.6,86,603.138,13.8
2024,7,5,5,50,0,32.9,86,635.954,14.1
2024,7,5,6,0,0,33,85.5,633.016,14.5
2024,7,5,6,10,0,33,85.5,625.798,14.2
2024,7,5,6,20,0,33,85.5,630.314,14.4
2024,7,5,6,30,0,32.7,86.2,617.78,14.3
2024,7,5,6,40,0,32.1,86.5,607.25,13.9
2024,7,5,6,50,0,31.1,87.1,587.742,13.8
2024,7,5,7,0,0,31.4,87.5,567.926,14.1
2024,7,5,7,10,0,31.2,88.1,578.112,14.7
2024,7,5,7,20,0,31.1,88.5,576.522,15.2
2024,7,5,7,30,0,30.4,89,549.478,14.4
2024,7,5,7,40,0,29,90.1,538.944,13.9
2024,7,5,7,50,0,28.1,90.9,518.168,13.6
2024,7,5,8,0,0,27.5,91.5,495.864,13.2
2024,7,5,8,10,0,26.2,92.5,487.288,12.9
2024,7,5,8,20,0,25.2,93.5,466.61,12.3
2024,7,5,8,30,0,24.7,94.3,434.12,12.5
2024,7,5,8,40,0,24.8,94.9,432.554,12.5
2024,7,5,8,50,0,23.8,96.4,425.268,12.7
2024,7,5,9,0,0,23.4,97.3,416.394,13
2024,7,5,9,10,0,23.5,97.5,377.506,13.1
2024,7,5,9,20,0,23,98.5,360.95,12.9
2024,7,5,9,30,0,22.3,99.4,331.248,13
2024,7,5,9,40,0,21.9,99.9,304.65,12.8
2024,7,5,9,50,0,21.5,101.1,278.166,12.5
2024,7,5,10,0,0,21.3,101.5,242.924,12.4
2024,7,5,10,10,0,20.3,103,220.19,11.8
2024,7,5,10,20,0,18.5,103.6,171.446,10.6
2024,7,5,10,30,0,17.4,105.1,157.13,10
2024,7,5,10,40,0,17,106.1,134.938,9.5
2024,7,5,10,50,0,15.7,107.1,119.392,7.9
2024,7,5,11,0,0,15.5,107.9,112.372,7.9
2024,7,5,11,10,0,15.4,108.6,103.392,7.8
2024,7,5,11,20,0,15.5,109.5,85.644,8.5
2024,7,5,11,30,0,15.6,110.2,75.642,8.8
2024,7,5,11,40,0,15.7,110.8,65.07,9
2024,7,5,11,50,0,15.5,111.5,54.73,8.9
2024,7,5,12,0,0,15.4,111.9,52.3,8.3
2024,7,5,12,10,0,14.9,112.3,50.864,8.1
2024,7,5,12,20,0,15,112.5,59.916,7.7
2024,7,5,12,30,0,14.9,113.3,57.628,7.6
2024,7,5,12,40,0,14.7,114,59.898,6.8
2024,7,5,12,50,0,14,114.4,58.112,6.7
2024,7,5,13,0,0,14,115,75.47,6.5
2024,7,5,13,10,0,13.9,115.7,68.218,6.5
2024,7,5,13,20,0,13.6,116.5,62.15,6.4
2024,7,5,13,30,0,13.4,116.6,60.458,6.1
2024,7,5,13,40,0,13.5,117.5,66.534,6.2
2024,7,5,13,50,0,13,118.1,61.55,6.1
2024,7,5,14,0,0,13,118.5,57.636,5.9
2024,7,5,14,10,0,12.6,118.7,65.342,5.8
2024,7,5,14,20,0,12.3,119.5,63.46,5.9
2024,7,5,14,30,0,12,119.5,53.646,6.4
2024,7,5,14,40,0,12,120.1,64.774,6.7
2024,7,5,14,50,0,11.8,120.5,81.89,6
2024,7,5,15,0,0,11.4,120.6,102.746,5.7
2024,7,5,15,10,0,11.2,121.3,108.352,5.6
2024,7,5,15,20,0,11,121,112.844,5.8
2024,7,5,15,30,0,11,121.5,108.348,5.8
2024,7,5,15,40,0,11.5,121.5,113.1,6.1
2024,7,5,15,50,0,11.6,121.5,115.322,6.2
2024,7,5,16,0,0,12,121.5,106.73,6.1
2024,7,5,16,10,0,12,121.5,96.526,6.2
2024,7,5,16,20,0,13,121.5,69.576,6.3
2024,7,5,16,30,0,13,121,63.75,6.1
2024,7,5,16,40,0,13,120.6,68.922,6.3
2024,7,5,16,50,0,12.7,120.5,102.48,6.4
2024,7,5,17,0,0,12.9,120.3,126.77,6.5
2024,7,5,17,10,0,12.8,119.7,98.966,6.5
2024,7,5,17,20,0,13.2,119.5,82.384,6.4
2024,7,5,17,30,0,14,119.5,67.928,6.5
2024,7,5,17,40,0,14,119.3,66.082,6.5
2024,7,5,17,50,0,13.8,118.5,77.262,6.3
2024,7,5,18,0,0,13.4,118.3,98.184,5.9
2024,7,5,18,10,0,13.2,117.7,120.962,5.7
2024,7,5,18,20,0,14.4,117.1,97.228,5.9
2024,7,5,18,30,0,16,116.5,92.73,6.3
2024,7,5,18,40,0,17,115.9,54.814,6.5
2024,7,5,18,50,0,17,115.3,53.4,6.1
2024,7,5,19,0,0,17,114.3,65.872,5.7
2024,7,5,19,10,0,17.2,113.2,84.148,5.6
2024,7,5,19,20,0,17.9,112.4,93.242,5.6
2024,7,5,19,30,0,18.5,111.3,104.952,5.8
2024,7,5,19,40,0,19.9,110.2,126.374,5.9
2024,7,5,19,50,0,21.8,108.9,176.028,6.3
2024,7,5,20,0,0,22.6,108.1,209.39,6.3
2024,7,5,20,10,0,23.6,107.1,244.556,6.5
2024,7,5,20,20,0,24.6,106,284.038,6.8
2024,7,5,20,30,0,25.8,105.4,297.848,7
2024,7,5,20,40,0,26.5,104.5,306.256,7.1
2024,7,5,20,50,0,27,103.7,330.91,7.6
2024,7,5,21,0,0,27,103.5,356.274,7.3
2024,7,5,21,10,0,27.2,102.5,372.478,6.7
2024,7,5,21,20,0,27.1,101.9,402.382,6.9
2024,7,5,21,30,0,27,101.5,412.568,6.5
2024,7,5,21,40,0,27,101.1,419.124,6.6
2024,7,5,21,50,0,27.8,100.5,439.136,6.5
2024,7,5,22,0,0,28,100.4,453.324,6.9
2024,7,5,22,10,0,28,99.5,480.808,7.7
2024,7,5,22,20,0,28.9,99.1,500.85,6.7
2024,7,5,22,30,0,29,98.5,507.962,6.6
2024,7,5,22,40,0,30,98.2,534.22,6.8
2024,7,5,22,50,0,31,97.5,557.872,7.1
2024,7,5,23,0,0,30.4,97.5,560.334,7.6
2024,7,5,23,10,0,30,97.5,542.746,8
2024,7,5,23,20,0,30.2,97.5,562.698,8
2024,7,5,23,30,0,30,97.25,587.832,7.7
2024,7,5,23,40,0,29.6,96.5,603.115,8.2
2024,7,5,23,50,0,29.4,96.5,608.734,9.2
2024,7,6,0,0,0,28.8,96.1,609.868,9.4
2024,7,6,0,10,0,28.1,95.5,612.248,7.5
2024,7,6,0,20,0,27.1,95.5,601.312,6.9
2024,7,6,0,30,0,26.8,95.5,596.57,6.6
2024,7,6,0,40,0,26.4,95.5,589.234,6.5
2024,7,6,0,50,0,26.2,95.4,591.328,6.1
2024,7,6,1,0,0,26.1,94.7,577.768,6.4
2024,7,6,1,10,0,26.4,94.5,577.632,6.2
2024,7,6,1,20,0,26.2,94.5,566.864,6.1
2024,7,6,1,30,0,27,93.5,566.318,6.2
2024,7,6,1,40,0,26.6,93.5,550.72,6.4
2024,7,6,1,50,0,26.7,93.5,530.594,6.3
2024,7,6,2,0,0,27.1,93.2,542.534,6.4
2024,7,6,2,10,0,28.1,92.6,576.96,6.4
2024,7,6,2,20,0,28.3,92.4,579.23,6.6
2024,7,6,2,30,0,28.2,92.5,565.912,6.6
2024,7,6,2,40,0,29.1,91.8,579.83,6.7
2024,7,6,2,50,0,29.5,91.5,593.97,6.8
2024,7,6,3,0,0,30,91.167,603.105,6.6
2024,7,6,3,10,0,30,91.1,617.7,6.6
2024,7,6,3,20,0,30.4,90.5,618.016,6.9
2024,7,6,3,30,0,31,90.5,615.95,6.9
2024,7,6,3,40,0,31.4,90.4,622.612,6.9
2024,7,6,3,50,0,32,90.2,611.364,6.8
2024,7,6,4,0,0,32.2,89.8,619.772,7
2024,7,6,4,10,0,32.2,90,621.032,7.4
2024,7,6,4,20,0,33.6,89.5,633.594,7.5
2024,7,6,4,30,0,34.7,89.5,635.656,8.2
2024,7,6,4,40,0,35,89.2,629.838,10.4
2024,7,6,4,50,0,34.9,88.5,615.792,11.4
2024,7,6,5,0,0,34,88.5,590.464,11
2024,7,6,5,10,0,34,88,585.372,10.1
2024,7,6,5,20,0,34.4,87.5,584.356,9.7
2024,7,6,5,30,0,34.6,87.5,583.152,9.4
2024,7,6,5,40,0,34.1,87.2,570.34,9.2
2024,7,6,5,50,0,33.8,86.9,557.332,9
2024,7,6,6,0,0,33.8,86.7,550.114,9.8
2024,7,6,6,10,0,34,86.7,544.89,9.7
2024,7,6,6,20,0,34,87.5,550.676,9.4
2024,7,6,6,30,0,33.3,87.5,549.766,8.1
2024,7,6,6,40,0,32.7,88.3,549.12,8
2024,7,6,6,50,0,31.2,89.1,523.73,8.5
2024,7,6,7,0,0,29.7,90,497.188,8.1
2024,7,6,7,10,0,28.1,90.7,473.282,7.5
2024,7,6,7,20,0,26.5,91.8,424.106,7.8
2024,7,6,7,30,0,26.1,92.5,403.322,8.3
2024,7,6,7,40,0,25.2,93.6,391.392,8.2
2024,7,6,7,50,0,24.5,94.5,377.976,8.8
2024,7,6,8,0,0,25.2,95.3,371.298,10.9
2024,7,6,8,10,0,24.7,96.4,361.372,11.8
2024,7,6,8,20,0,24.3,97.6,355.01,11.7
2024,7,6,8,30,0,23.1,98.3,324.462,11.5
2024,7,6,8,40,0,22.7,99.3,306.862,10.8
2024,7,6,8,50,0,22.7,100.3,285.024,10.8
2024,7,6,9,0,0,23,100.7,250.178,11.5
2024,7,6,9,10,0,22.8,101.4,213.144,14.7
2024,7,6,9,20,0,22.8,101.7,153.098,17.7
2024,7,6,9,30,0,22,102.9,126.854,13.9
2024,7,6,9,40,0,21.2,104,93.572,11
2024,7,6,9,50,0,20.8,104.7,78.818,11.7
2024,7,6,10,0,0,20.3,105.9,53.634,10.7
2024,7,6,10,10,0,20.7,106.5,54.712,10.3
2024,7,6,10,20,0,20.1,107.1,50,9.8
2024,7,6,10,30,0,19.6,108.1,50.002,9.6
2024,7,6,10,40,0,20,108.7,50,10.2
2024,7,6,10,50,0,19.4,109.5,59.098,10
2024,7,6,11,0,0,19.7,110.3,50.132,10.8
2024,7,6,11,10,0,20.2,110.5,50,11.9
2024,7,6,11,20,0,20.6,110.7,50,12.8
2024,7,6,11,30,0,20,112.1,50,13
2024,7,6,11,40,0,19,112.7,50,12.9
2024,7,6,11,50,0,18.6,113.5,55.014,12.1
2024,7,6,12,0,0,17.8,114.1,57.976,11.3
2024,7,6,12,10,0,17.8,114.5,56.41,10.9
2024,7,6,12,20,0,17.7,115.5,84.932,10.7
2024,7,6,12,30,0,17,116.3,90.968,10.2
2024,7,6,12,40,0,17,116.1,69.932,10.2
2024,7,6,12,50,0,16.4,116.8,88.192,9.6
2024,7,6,13,0,0,17,117.3,61.69,9.8
2024,7,6,13,10,0,17,117,53.85,9.3
2024,7,6,13,20,0,16.5,117.7,91.914,9
2024,7,6,13,30,0,15.9,117.4,82.018,8.4
2024,7,6,13,40,0,16,117.3,85.222,8.5
2024,7,6,13,50,0,16,117.5,66.864,8.7
2024,7,6,14,0,0,16,117.5,57.06,8.7
2024,7,6,14,10,0,15.667,117.833,87.37,8.4
2024,7,6,14,20,0,15.6,118.4,86.54,8.5
2024,7,6,14,30,0,15.6,118.5,57.17,7.9
2024,7,6,14,40,0,15.4,119.1,54.018,8.2
2024,7,6,14,50,0,15.1,119.1,57.2,8.3
2024,7,6,15,0,0,15,120,72.756,8.1
2024,7,6,15,10,0,14.7,121.3,117.674,8.2
2024,7,6,15,20,0,14.1,122.4,185.784,8.6
2024,7,6,15,30,0,14,123.3,233.82,8.9
2024,7,6,15,40,0,13.8,124,278.322,8.8
2024,7,6,15,50,0,12.9,124.5,328.436,8.8
2024,7,6,16,0,0,11.6,124.7,389.434,8.5
2024,7,6,16,10,0,11.8,125.1,434.442,8.7
2024,7,6,16,20,0,12.9,125.3,380.674,9.2
2024,7,6,16,30,0,12.6,124.6,367.468,9.1
2024,7,6,16,40,0,13.2,124.5,343.752,9.5
2024,7,6,16,50,0,13.2,124.5,315.582,9.1
2024,7,6,17,0,0,12.7,124.2,330.79,8.7
2024,7,6,17,10,0,11,123.5,376.918,7.5
2024,7,6,17,20,0,11.4,123.5,417.008,7.8
2024,7,6,17,30,0,12,123.5,435.144,8.1
2024,7,6,17,40,0,13,122.6,434.916,8
2024,7,6,17,50,0,14,122.5,404.288,8.8
2024,7,6,18,0,0,15,121.6,388.406,8.6
2024,7,6,18,10,0,14.8,121.1,403.788,8.1
2024,7,6,18,20,0,14.6,120.3,426.652,7.6
2024,7,6,18,30,0,15,119.7,449.598,7.8
2024,7,6,18,40,0,15.2,118.7,480.72,7.6
2024,7,6,18,50,0,15.1,118.2,513.164,7.1
2024,7,6,19,0,0,16.2,117.5,563.406,7.2
2024,7,6,19,10,0,17,116.7,597.748,7.2
2024,7,6,19,20,0,17.9,115.8,600.932,7
2024,7,6,19,30,0,19,114.8,591.254,7.4
2024,7,6,19,40,0,19,113.3,547.972,7.1
2024,7,6,19,50,0,19.8,112.4,531.332,7.3
2024,7,6,20,0,0,21.6,111.1,559.306,8
2024,7,6,20,10,0,23.4,110.3,571.452,9.4
2024,7,6,20,20,0,24,109.3,568.536,9.8
2024,7,6,20,30,0,24.3,108.3,550.086,9.5
2024,7,6,20,40,0,25.2,107.5,564.866,9.9
2024,7,6,20,50,0,26.1,106.6,575.476,10.1
2024,7,6,21,0,0,26.8,105.9,570.232,10.7
2024,7,6,21,10,0,27.1,105.5,577.778,10.7
2024,7,6,21,20,0,28.1,104.5,591.004,11.1
2024,7,6,21,30,0,28.8,104.3,651.976,11.5
2024,7,6,21,40,0,29,103.5,665.21,11.5
2024,7,6,21,50,0,28.8,103.3,656.194,11.2
2024,7,6,22,0,0,28.8,102.5,636.304,11.5
2024,7,6,22,10,0,29,102.5,644.798,13.1
2024,7,6,22,20,0,29,102.3,645.338,11.4
2024,7,6,22,30,0,29,101.8,642.99,11.1
2024,7,6,22,40,0,29,101.5,622.256,11
2024,7,6,22,50,0,29,101.5,609.342,11.6
2024,7,6,23,0,0,29,101.5,609.93,11.9
2024,7,6,23,10,0,29.8,101.4,604.214,12.3
2024,7,6,23,20,0,30.3,100.7,652.166,12.7
2024,7,6,23,30,0,30.3,100.5,652.222,12.6
2024,7,6,23,40,0,31,99.8,656.714,12.2
2024,7,6,23,50,0,31.3,99.3,643.008,12.6
2024,7,7,0,0,0,31.7,98.7,668.218,12.8
2024,7,7,0,10,0,31.9,98.8,658.504,13.5
2024,7,7,0,20,0,32,98.5,681.168,12.5
2024,7,7,0,30,0,32.2,98.1,697.126,13.4
2024,7,7,0,40,0,32.7,97.5,719.774,14.3
2024,7,7,0,50,0,32.7,97.1,722.042,14.4
2024,7,7,1,0,0,33,96.6,738.746,14.1
2024,7,7,1,10,0,33.5,96.5,755.992,17.3
2024,7,7,1,20,0,33.1,96.5,759.558,17.4
2024,7,7,1,30,0,33.6,96.3,769.92,16.1
2024,7,7,1,40,0,34,95.7,793.884,15.1
2024,7,7,1,50,0,33.4,95.5,786.046,14.6
2024,7,7,2,0,0,33.8,95.5,780.964,13.9
2024,7,7,2,10,0,34.1,94.9,794.876,14.1
2024,7,7,2,20,0,34.4,94.5,801.428,13.9
2024,7,7,2,30,0,33.8,94.5,770.752,13.2
2024,7,7,2,40,0,33.1,94.5,743.942,13.2
2024,7,7,2,50,0,33.2,94.5,738.7,13
2024,7,7,3,0,0,33.2,94.1,716.636,13.1
2024,7,7,3,10,0,33.8,93.5,723.438,12.8
2024,7,7,3,20,0,33.5,93.5,696.53,13.6
2024,7,7,3,30,0,34,93.5,698.07,15.1
2024,7,7,3,40,0,35.1,92.7,706.692,15.6
2024,7,7,3,50,0,35.5,92.5,727.132,15.2
2024,7,7,4,0,0,35,92.5,699.344,14.5
2024,7,7,4,10,0,34.5,92.5,697.786,13.8
2024,7,7,4,20,0,35,92.3,699.23,15.3
2024,7,7,4,30,0,35,91.5,704.318,14.5
2024,7,7,4,40,0,35.7,91.5,713.324,14.5
2024,7,7,4,50,0,35.6,91.5,715.308,14.3
2024,7,7,5,0,0,35.8,90.8,715.312,15.1
2024,7,7,5,10,0,35.8,90.9,705.356,15.2
2024,7,7,5,20,0,35.9,90.7,702.906,15.2
2024,7,7,5,30,0,36,90.5,703.466,14.4
2024,7,7,5,40,0,36.3,90.5,704.214,15
2024,7,7,5,50,0,36.7,90.5,709.188,14.7
2024,7,7,6,0,0,37,89.8,708.51,14.8
2024,7,7,6,10,0,37.1,89.7,708.072,14.3
2024,7,7,6,20,0,37.5,90.2,702.2,14.1
2024,7,7,6,30,0,37.4,90.5,702.166,13.8
2024,7,7,6,40,0,37,91,692.292,14.1
2024,7,7,6,50,0,36,91.5,668.774,15.7
2024,7,7,7,0,0,34.9,92.5,657.976,15.2
2024,7,7,7,10,0,33.6,93.1,617.14,15.5
2024,7,7,7,20,0,33,93.7,586.234,15.9
2024,7,7,7,30,0,32.2,94.5,570.376,16.1
2024,7,7,7,40,0,31.2,95.1,551.512,15
2024,7,7,7,50,0,30.2,95.6,526.606,15.1
2024,7,7,8,0,0,28.6,96.5,506.47,14.8
2024,7,7,8,10,0,28.8,97.2,494.228,16.3
2024,7,7,8,20,0,29.5,97.9,498.526,17.1
2024,7,7,8,30,0,29.4,98.5,486.058,15.5
2024,7,7,8,40,0,29.1,99.2,458.504,14
2024,7,7,8,50,0,28.8,100.3,454.144,13.9
2024,7,7,9,0,0,27.4,101.3,443.44,14.5
2024,7,7,9,10,0,27.25,101.5,395.273,15
2024,7,7,9,20,0,27,102.25,384.263,14.5
2024,7,7,9,30,0,26.6,103.1,353.342,14.5
2024,7,7,9,40,0,25.4,103.9,301.864,13.8
2024,7,7,9,50,0,24.9,104.5,250.86,13.4
2024,7,7,10,0,0,23.7,105.3,205.47,12.6
2024,7,7,10,10,0,22.6,106.5,182.8,12.3
2024,7,7,10,20,0,22.3,107.3,122.666,12.3
2024,7,7,10,30,0,22,108.1,83.394,12.3
2024,7,7,10,40,0,21.3,109.1,71.222,11.5
2024,7,7,10,50,0,19.8,111.1,119.31,11
2024,7,7,11,0,0,18.6,112.3,124.508,10.4
2024,7,7,11,10,0,18.3,113.5,139.112,10.3
2024,7,7,11,20,0,16.8,114.1,121.538,9.3
2024,7,7,11,30,0,16.5,114.2,102.302,9.1
2024,7,7,11,40,0,15.2,114.4,60.358,8.3
2024,7,7,11,50,0,14.5,114.6,61.806,7.8
2024,7,7,12,0,0,15.7,114.5,50.026,8.8
2024,7,7,12,10,0,15.9,114.5,50,9
2024,7,7,12,20,0,15.7,115.3,50,9.4
2024,7,7,12,30,0,15.4,116.1,53.182,9.1
2024,7,7,12,40,0,14.6665,116.5,63.537,9
2024,7,7,12,50,0,15,116.4,51.12,9.1
2024,7,7,13,0,0,14.9,117.5,53.008,9.3
2024,7,7,13,10,0,14.4,117.7,51.154,8.7
2024,7,7,13,20,0,14,118.5,59.984,8.8
2024,7,7,13,30,0,13.1,119.7,140.246,8.3
2024,7,7,13,40,0,12.4,120.7,199.776,8.1
2024,7,7,13,50,0,13,121.5,249.724,8.6
2024,7,7,14,0,0,12.8,122.5,264.012,8.4
2024,7,7,14,10,0,11.9,123.5,323.254,7.7
2024,7,7,14,20,0,11.6,124.1,355.456,7.5
2024,7,7,14,30,0,11,124.5,406.428,7.3
2024,7,7,14,40,0,11,124.6,441.616,7.2
2024,7,7,14,50,0,11,125.3,446.22,8.1
2024,7,7,15,0,0,11,125.5,438.732,7.8
2024,7,7,15,10,0,11,125.8,422.902,9.4
2024,7,7,15,20,0,11,125.9,428.11,8.2
2024,7,7,15,30,0,10.8,126.4,445.66,7.8
2024,7,7,15,40,0,10,126.5,464.608,7.4
2024,7,7,15,50,0,10,126.5,504.62,7.6
2024,7,7,16,0,0,10.8,126.5,484.948,7.7
2024,7,7,16,10,0,11,126.5,472.148,7.8
2024,7,7,16,20,0,10.4,126.5,467.484,7.6
2024,7,7,16,30,0,10,126.3,500.174,6.9
2024,7,7,16,40,0,10,125.5,514.97,7.1
2024,7,7,16,50,0,11,125.5,389.71,7.5
2024,7,7,17,0,0,11.6,125.2,555.812,7.8
2024,7,7,17,10,0,12.1,124.5,545.832,7.9
2024,7,7,17,20,0,13.2,124.4,531.712,8.6
2024,7,7,17,30,0,14.1,123.5,507.134,8.6
2024,7,7,17,40,0,13.6,123.5,481.372,8.3
2024,7,7,17,50,0,14,122.5,447.676,8.1
2024,7,7,18,0,0,15,122.3,460.26,8.1
2024,7,7,18,10,0,15.1,121.5,427.262,8.4
2024,7,7,18,20,0,15.8,120.5,404.202,8.5
2024,7,7,18,30,0,16.6,120.3,395.51,8.9
2024,7,7,18,40,0,17.3,119.5,396.82,9.4
2024,7,7,18,50,0,18.1,118.7,334.236,9.5
2024,7,7,19,0,0,18.9,117.9,305.434,9.8
2024,7,7,19,10,0,20.2,117.1,299.088,9.9
2024,7,7,19,20,0,21.3,116.4,336.978,10.5
2024,7,7,19,30,0,22.5,115.3,361.726,11
2024,7,7,19,40,0,23.6,114.3,397.91,13.5
2024,7,7,19,50,0,25.1,113.3,482.042,12
2024,7,7,20,0,0,26.4,112.4,545.078,11.4
2024,7,7,20,10,0,27.6,111.3,605.142,11.5
2024,7,7,20,20,0,28.4,110.2,637.38,11.8
2024,7,7,20,30,0,29.4,109.3,686.198,12.6
